网课专线,#genre#
六年级上语文056-口语交际：意见不同怎么办,https://d006.eduyun.cn/videoworks/mda-kkvcjzb09ywq5bhz/ykt_tbkt_hls_1080_7/video/六年级【语文（统编版）】口语交际：意见不同怎么办.m3u8
六年级上语文057-习作：学写倡议书（第一课时）,https://d006.eduyun.cn/videoworks/mda-kkvct4xqfd6i7d5k/ykt_tbkt_hls_1080_7/video/六年级【语文（统编版）】习作：学写倡议书（第一课时）.m3u8
六年级上语文058-习作：学写倡议书（第二课时）,https://d006.eduyun.cn/videoworks/mda-kkvcxkqjzd37sy32/ykt_tbkt_hls_1080_7/video/六年级【语文（统编版）】习作：学写倡议书（第二课时）.m3u8
六年级上语文059-第六单元语文园地（第一课时）,https://d006.eduyun.cn/videoworks/mda-kkvcfrxmb2je0c57/ykt_tbkt_hls_1080_7/video/六年级【语文（统编版）】第六单元语文园地（第一课时）.m3u8
六年级上语文060-第六单元语文园地（第二课时）,https://d006.eduyun.cn/videoworks/mda-kkvcp9z495at481k/ykt_tbkt_hls_1080_7/video/六年级【语文（统编版）】第六单元语文园地（第二课时）.m3u8
六年级上语文061-文言文二则（第一课时）,https://d006.eduyun.cn/videoworks/mda-kkvctcnavw8v3w8n/ykt_tbkt_hls_1080_7/video/六年级【语文（统编版）】文言文二则(第一课时).m3u8
六年级上语文062-文言文二则（第二课时）,https://d006.eduyun.cn/videoworks/mda-kkvcbxvqiag1tm6u/ykt_tbkt_hls_1080_7/video/六年级【语文（统编版）】文言文二则(第二课时).m3u8
六年级上语文063-月光曲（第一课时）,https://d006.eduyun.cn/videoworks/mda-kk0hdrkx916cmdsj/ykt_tbkt_hls_1080_7/video/六年级【语文（统编版）】月光曲（第一课时）.m3u8
六年级上语文064-月光曲（第二课时）,https://d006.eduyun.cn/videoworks/mda-kk0h7jp7665rx9ft/ykt_tbkt_hls_1080_7/video/六年级【语文（统编版）】月光曲（第二课时）.m3u8
六年级上语文065-京剧趣谈,https://d006.eduyun.cn/videoworks/mda-kk0hc3qpyt7kf4jj/ykt_tbkt_hls_1080_7/video/六年级【语文（统编版）】京剧趣谈.m3u8
六年级上语文066-口语交际：聊聊书法,https://d006.eduyun.cn/videoworks/mda-kmagejth3mvywvur/ykt_tbkt_hls_1080_7/video/六年级【语文（统编版）】口语交际：聊聊书法.m3u8
六年级上语文067-习作：我的拿手好戏（第一课时）,https://d006.eduyun.cn/videoworks/mda-kk2gtq047t4dfkd3/ykt_tbkt_hls_1080_7/video/六年级【语文（统编版）】习作：我的拿手好戏（第一课时）.m3u8
六年级上语文068-习作：我的拿手好戏（第二课时）,https://d006.eduyun.cn/videoworks/mda-kk2ge1j5vjspnsi8/ykt_tbkt_hls_1080_7/video/六年级【语文（统编版）】习作：我的拿手好戏（第二课时）.m3u8
六年级上语文069-语文园地七（第一课时）,https://d006.eduyun.cn/videoworks/mda-kmag0tirnneuxjxv/ykt_tbkt_hls_1080_7/video/六年级【语文（统编版）】语文园地七（第一课时）.m3u8
六年级上语文070-语文园地七（第二课时）,https://d006.eduyun.cn/videoworks/mda-kmagzy68315d9ia9/ykt_tbkt_hls_1080_7/video/六年级【语文（统编版）】语文园地七（第二课时）.m3u8
六年级上语文071-少年闰土（第一课时）,https://d006.eduyun.cn/videoworks/mda-kmagxcr4tebt2bbk/ykt_tbkt_hls_1080_7/video/六年级【语文（统编版）】少年闰土（第一课时）.m3u8
六年级上语文072-少年闰土（第二课时）,https://d006.eduyun.cn/videoworks/mda-kmagga8hvpu52gem/ykt_tbkt_hls_1080_7/video/六年级【语文（统编版）】少年闰土（第二课时）.m3u8
六年级上语文073-好的故事（第一课时）,https://d006.eduyun.cn/videoworks/mda-kmdgvcsrfv1dpunf/ykt_tbkt_hls_1080_7/video/六年级【语文（统编版）】好的故事（第一课时）.m3u8
六年级上语文074-好的故事（第二课时）,https://d006.eduyun.cn/videoworks/mda-kmdgjn9nf3uw9y27/ykt_tbkt_hls_1080_7/video/六年级【语文（统编版）】好的故事（第二课时）.m3u8
六年级上语文075-我的伯父鲁迅先生,https://d006.eduyun.cn/videoworks/mda-kmdga7i5ssngfz46/ykt_tbkt_hls_1080_7/video/六年级【语文（统编版）】我的伯父鲁迅先生.m3u8
六年级上语文076-有的人——纪念鲁迅有感,https://d006.eduyun.cn/videoworks/mda-kmhhmtt03pu66rqb/ykt_tbkt_hls_1080_7/video/六年级【语文（统编版）】有的人——纪念鲁迅有感.m3u8
六年级上语文077-习作：有你，真好（第一课时）,https://d006.eduyun.cn/videoworks/mda-kmhhy1eqfwwtwt23/ykt_tbkt_hls_1080_7/video/六年级【语文（统编版）】习作：有你，真好（第一课时）.m3u8
六年级上语文078-习作：有你，真好（第二课时）,https://d006.eduyun.cn/videoworks/mda-kmhhd0bnzfucix4f/ykt_tbkt_hls_1080_7/video/六年级【语文（统编版）】习作：有你，真好（第二课时）.m3u8
六年级上语文079-语文园地八,https://d006.eduyun.cn/videoworks/mda-kmhhqnpy4kdknd8c/ykt_tbkt_hls_1080_7/video/六年级【语文（统编版）】语文园地八.m3u8
六年级上语文080-5—8单元整理复习,https://d006.eduyun.cn/videoworks/mda-kmjhj824i7zq6v6c/ykt_tbkt_hls_1080_7/video/六年级【语文（统编版）】5-8单元整理复习.m3u8
--六年级下,#genre#
----道德与法治,#genre#
六年级下道德与法治001-学会尊重,https://d006.eduyun.cn/videoworks/mda-kienrkh45fqaqey1/ykt_tbkt_hls_1080_7_CJ_1/video/学会尊重改一.m3u8
六年级下道德与法治002-学会宽容,https://d006.eduyun.cn/videoworks/mda-kienicsiytgi08yy/ykt_tbkt_hls_1080_7_CJ_1/video/学会宽容改一.m3u8
六年级下道德与法治003-学会反思,https://d006.eduyun.cn/videoworks/mda-kiep0s4ppbgq6huz/ykt_tbkt_hls_1080_7_CJ_1/video/学会反思改一.m3u8
六年级下道德与法治004-地球—我们的家园,https://d006.eduyun.cn/videoworks/mda-kiepuggczrjdjc8j/ykt_tbkt_hls_1080_7_CJ_1/video/地球-我们的家园改二.m3u8
六年级下道德与法治005-应对自然灾害,https://d006.eduyun.cn/videoworks/mda-kiepcchvce8ep58h/ykt_tbkt_hls_1080_7_CJ_1/video/应对自然灾害改一.m3u8
六年级下道德与法治006-探访古代文明（一）,https://d006.eduyun.cn/videoworks/mda-kieqah55r3pkwe62/ykt_tbkt_hls_1080_7_CJ_1/video/探访古代文明（一）改一.m3u8
六年级下道德与法治007-探访古代文明（二）,https://d006.eduyun.cn/videoworks/mda-kieqiitbaifyvwzy/ykt_tbkt_hls_1080_7_CJ_1/video/探访古代文明（二）改一.m3u8
六年级下道德与法治008-多元文化多样魅力（一）,https://d006.eduyun.cn/videoworks/mda-kierft35es5r71u2/ykt_tbkt_hls_1080_7_CJ_1/video/多元文化多样魅力（一）.m3u8
六年级下道德与法治009-多元文化 多样魅力（第二课时),https://d006.eduyun.cn/videoworks/mda-kierq740m3ystxms/ykt_tbkt_hls_1080_7_CJ_1/video/多元文化多样魅力（二）改一.m3u8
六年级下道德与法治010-科技发展 造福人类（一）,https://d006.eduyun.cn/videoworks/mda-kiesecz2uhm42fuk/ykt_tbkt_hls_1080_7_CJ_1/video/科技发展造福人类（一）改一.m3u8
六年级下道德与法治011-《科技发展造福人类》（二）,https://d006.eduyun.cn/videoworks/mda-kies6qvxdqdsfwpi/ykt_tbkt_hls_1080_7_CJ_1/video/《科技发展造福人类》（二）.m3u8
六年级下道德与法治012-日益重要的国际组织（一）,https://d006.eduyun.cn/videoworks/mda-kiesy696b2zkfif5/ykt_tbkt_hls_1080_7_CJ_1/video/日益重要的国际组织（一）改一.m3u8
六年级下道德与法治013-日益重要的国际组织（二）,https://d006.eduyun.cn/videoworks/mda-kies48t9a1mcehee/ykt_tbkt_hls_1080_7_CJ_1/video/日益重要的国际组织（二）改一.m3u8
六年级下道德与法治014-我们爱和平（一）,https://d006.eduyun.cn/videoworks/mda-kifp4dd67g4ybnsr/ykt_tbkt_hls_1080_7_CJ_1/video/我们爱和平（一）改一.m3u8
六年级下道德与法治015-我们爱和平（二）,https://d006.eduyun.cn/videoworks/mda-kifpxnj7dfd7ckzd/ykt_tbkt_hls_1080_7_CJ_1/video/我们爱和平（二）改一.m3u8
----美术,#genre#
六年级下美术001-色彩的联想,https://d006.eduyun.cn/videoworks/mda-kienky49i1s4cp1j/ykt_tbkt_hls_1080_7_CJ_1/video/色彩的联想.m3u8
六年级下美术002-瓶花写生,https://d006.eduyun.cn/videoworks/mda-kiend39s4qs4whex/ykt_tbkt_hls_1080_7_CJ_1/video/瓶花写生.m3u8
六年级下美术003-吉祥图案,https://d006.eduyun.cn/videoworks/mda-kiepzmmwg54qyxyy/ykt_tbkt_hls_1080_7_CJ_1/video/吉祥图案.m3u8
六年级下美术004-动漫形象招贴,https://d006.eduyun.cn/videoworks/mda-kiepv5fhuvg8euvc/ykt_tbkt_hls_1080_7_CJ_1/video/动漫形象招贴改一.m3u8
六年级下美术005-成语故事,https://d006.eduyun.cn/videoworks/mda-kiep1827uu0y051m/ykt_tbkt_hls_1080_7_CJ_1/video/成语故事.m3u8
六年级下美术006-北京的非物质文化遗产,https://d006.eduyun.cn/videoworks/mda-kieqhrqnutuy64ic/ykt_tbkt_hls_1080_7_CJ_1/video/北京的非物质文化遗产.m3u8
六年级下美术007-泥塑-古建筑,https://d006.eduyun.cn/videoworks/mda-kieqzvxw0zhmcs27/ykt_tbkt_hls_1080_7_CJ_1/video/泥塑-古建筑.m3u8
六年级下美术008-综合版画,https://d006.eduyun.cn/videoworks/mda-kiersndc4nmew495/ykt_tbkt_hls_1080_7_CJ_1/video/综合版画.m3u8
六年级下美术009-我在母校留影,https://d006.eduyun.cn/videoworks/mda-kieritagphz8zj4p/ykt_tbkt_hls_1080_7_CJ_1/video/我在母校留影.m3u8
六年级下美术010-美术学习回顾,https://d006.eduyun.cn/videoworks/mda-kier45kftsy253ui/ykt_tbkt_hls_1080_7_CJ_1/video/美术学习回顾改一.m3u8
六年级下美术011-走进收藏世界,https://d006.eduyun.cn/videoworks/mda-kiesadavp7duf64u/ykt_tbkt_hls_1080_7_CJ_1/video/走进收藏世界改一.m3u8
六年级下美术012-北京的建筑,https://d006.eduyun.cn/videoworks/mda-kiesixw6gatq0tne/ykt_tbkt_hls_1080_7_CJ_1/video/北京的建筑.m3u8
六年级下美术013-中国的非物质文化遗产,https://d006.eduyun.cn/videoworks/mda-kieswp6ykyr9yvu4/ykt_tbkt_hls_1080_7_CJ_1/video/中国的非物质文化遗产.m3u8
六年级下美术014-我们的联系卡,https://d006.eduyun.cn/videoworks/mda-kifpnwbxhpssjggd/ykt_tbkt_hls_1080_7_CJ_1/video/我们的联系卡改一.m3u8
六年级下美术015-电脑美术-毕业纪念册,https://d006.eduyun.cn/videoworks/mda-kifp6kydnavdvsb0/ykt_tbkt_hls_1080_7_CJ_1/video/电脑美术——毕业纪念册.m3u8
六年级下美术016-色彩的联想,https://d006.eduyun.cn/videoworks/mda-kihbsqn2cdgbfan8/ykt_tbkt_hls_1080_7_CJ_1/video/色彩的联想.m3u8
六年级下美术017-瓶花写生,https://d006.eduyun.cn/videoworks/mda-kihb4r8nx54x3kp6/ykt_tbkt_hls_1080_7_CJ_1/video/瓶花写生.m3u8
六年级下美术018-毕业季——美术学习回顾（下）,https://d006.eduyun.cn/videoworks/mda-kihbhp80vnf2nda5/ykt_tbkt_hls_1080_7_CJ_1/video/毕业季-美术学习回顾（下）.m3u8
六年级下美术019-毕业季——美术学习回顾（上）,https://d006.eduyun.cn/videoworks/mda-kihbhhgib9e8tuvb/ykt_tbkt_hls_1080_7_CJ_1/video/毕业季-美术学习回顾（上）.m3u8
六年级下美术020-急救包设计（一）,https://d006.eduyun.cn/videoworks/mda-kihc0xttq75xa4nf/ykt_tbkt_hls_1080_7_CJ_1/video/急救包设计（一）.m3u8
六年级下美术021-急救包设计（二）,https://d006.eduyun.cn/videoworks/mda-kihcscjy97h3xeqw/ykt_tbkt_hls_1080_7_CJ_1/video/急救包设计（二）.m3u8
六年级下美术022-画家徐悲鸿（一）,https://d006.eduyun.cn/videoworks/mda-kihca6pcgbm0uq5k/ykt_tbkt_hls_1080_7_CJ_1/video/画家徐悲鸿（一）.m3u8
六年级下美术023-画家徐悲鸿（二）,https://d006.eduyun.cn/videoworks/mda-kihc3c1kn5cqd5pa/ykt_tbkt_hls_1080_7_CJ_1/video/画家徐悲鸿（二）.m3u8
----数学,#genre#
六年级下数学001-认识负数,https://d006.eduyun.cn/videoworks/mda-kienuu5kyc9wxxi6/ykt_tbkt_hls_1080_7_CJ_1/video/认识负数改一.m3u8
六年级下数学002-负数练习,https://d006.eduyun.cn/videoworks/mda-kienzba184afrzti/ykt_tbkt_hls_1080_7_CJ_1/video/负数练习.m3u8
六年级下数学003-折扣与成数,https://d006.eduyun.cn/videoworks/mda-kien5cfqydvkwwkb/ykt_tbkt_hls_1080_7_CJ_1/video/折扣与成数改一.m3u8
六年级下数学004-折扣与成数练习,https://d006.eduyun.cn/videoworks/mda-kiendt6juermcvud/ykt_tbkt_hls_1080_7_CJ_1/video/折扣与成数练习改一.m3u8
六年级下数学005-税率与利率,https://d006.eduyun.cn/videoworks/mda-kienymi6myxjv0pe/ykt_tbkt_hls_1080_7_CJ_1/video/税率与利率改一.m3u8
六年级下数学006-税率与利率练习,https://d006.eduyun.cn/videoworks/mda-kiennydrp172rvun/ykt_tbkt_hls_1080_7_CJ_1/video/税率与利率练习改一.m3u8
六年级下数学007-百分数解决问题,https://d006.eduyun.cn/videoworks/mda-kienqb4myr52bnb1/ykt_tbkt_hls_1080_7_CJ_1/video/百分数解决问题改一.m3u8
六年级下数学008-百分数综合练习,https://d006.eduyun.cn/videoworks/mda-kienj563pznca0s6/ykt_tbkt_hls_1080_7_CJ_1/video/百分数综合练习.m3u8
六年级下数学009-百分数复习整理,https://d006.eduyun.cn/videoworks/mda-kienw2wsse4e65tq/ykt_tbkt_hls_1080_7_CJ_1/video/百分数复习整理改一.m3u8
六年级下数学010-圆柱的认识,https://d006.eduyun.cn/videoworks/mda-kien8hh865v5rd4j/ykt_tbkt_hls_1080_7_CJ_1/video/圆柱的认识改一.m3u8
六年级下数学011-圆柱的表面积,https://d006.eduyun.cn/videoworks/mda-kiepbmnvbkvscg2m/ykt_tbkt_hls_1080_7_CJ_1/video/圆柱的表面积.m3u8
六年级下数学012-圆柱的表面积练习（一）,https://d006.eduyun.cn/videoworks/mda-kiep4ma6s2hcrsv8/ykt_tbkt_hls_1080_7_CJ_1/video/圆柱的表面积练习（一）改一.m3u8
六年级下数学013-圆柱的表面积练习（二）,https://d006.eduyun.cn/videoworks/mda-kiepkh59v1mek77w/ykt_tbkt_hls_1080_7_CJ_1/video/圆柱的表面积练习（二）改一.m3u8
六年级下数学014-圆柱的体积,https://d006.eduyun.cn/videoworks/mda-kiepru9adtmne2s5/ykt_tbkt_hls_1080_7_CJ_1/video/圆柱的体积.m3u8
六年级下数学015-圆柱的体积练习,https://d006.eduyun.cn/videoworks/mda-kiep2dcj8afp0109/ykt_tbkt_hls_1080_7_CJ_1/video/圆柱的体积练习改一.m3u8
六年级下数学016-圆锥的认识,https://d006.eduyun.cn/videoworks/mda-kiepn2ieafa0058w/ykt_tbkt_hls_1080_7_CJ_1/video/圆锥的认识.m3u8
六年级下数学017-圆锥的练习,https://d006.eduyun.cn/videoworks/mda-kiep9kdqjavhq61j/ykt_tbkt_hls_1080_7_CJ_1/video/圆锥的练习改一.m3u8
六年级下数学018-圆柱与圆锥练习,https://d006.eduyun.cn/videoworks/mda-kiepfbppymbdeihr/ykt_tbkt_hls_1080_7_CJ_1/video/圆柱与圆锥练习改一.m3u8
六年级下数学019-圆柱与圆锥单元复习,https://d006.eduyun.cn/videoworks/mda-kiep5vr55ar4nhea/ykt_tbkt_hls_1080_7_CJ_1/video/圆柱与圆锥单元复习.m3u8
六年级下数学020-立体图形整理,https://d006.eduyun.cn/videoworks/mda-kiepcu34smv12t7t/ykt_tbkt_hls_1080_7_CJ_1/video/立体图形整理改一.m3u8
六年级下数学021-比例的意义,https://d006.eduyun.cn/videoworks/mda-kieptie9tqcrmp4x/ykt_tbkt_hls_1080_7_CJ_1/video/比例的意义改一.m3u8
六年级下数学022-比例的基本性质,https://d006.eduyun.cn/videoworks/mda-kiep296bh5qfsx12/ykt_tbkt_hls_1080_7_CJ_1/video/比例的基本性质.m3u8
六年级下数学023-解比例,https://d006.eduyun.cn/videoworks/mda-kiephjs6ahvysjfg/ykt_tbkt_hls_1080_7_CJ_1/video/解比例改一.m3u8
六年级下数学024-比例的意义和基本性质练习,https://d006.eduyun.cn/videoworks/mda-kiep8edb32v5nxbq/ykt_tbkt_hls_1080_7_CJ_1/video/比例的意义和基本性质练习改一.m3u8
六年级下数学025-正比例和反比例（一）,https://d006.eduyun.cn/videoworks/mda-kiepnva83j1n36zd/ykt_tbkt_hls_1080_7_CJ_1/video/正比例和反比例（一）.m3u8
六年级下数学026-正比例和反比例（二）,https://d006.eduyun.cn/videoworks/mda-kieqja8ps8uzmb6a/ykt_tbkt_hls_1080_7_CJ_1/video/正比例和反比例（二）.m3u8
六年级下数学027-正比例和反比例练习（一）,https://d006.eduyun.cn/videoworks/mda-kieqmi2i7kq335jr/ykt_tbkt_hls_1080_7_CJ_1/video/正比例和反比例练习（一）改二.m3u8
六年级下数学028-正比例和反比例练习（二）,https://d006.eduyun.cn/videoworks/mda-kieqga4nvzknmjjq/ykt_tbkt_hls_1080_7_CJ_1/video/正比例和反比例练习（二）改一.m3u8
六年级下数学029-比例尺,https://d006.eduyun.cn/videoworks/mda-kieq6mksvqff0176/ykt_tbkt_hls_1080_7_CJ_1/video/比例尺改一.m3u8
六年级下数学030-比例尺练习,https://d006.eduyun.cn/videoworks/mda-kieqt5g4vutv7ied/ykt_tbkt_hls_1080_7_CJ_1/video/比例尺练习改一.m3u8
六年级下数学031-图形的放大与缩小,https://d006.eduyun.cn/videoworks/mda-kieqcif42gdku6xj/ykt_tbkt_hls_1080_7_CJ_1/video/图形的放大与缩小改一.m3u8
六年级下数学032-用比例解决问题,https://d006.eduyun.cn/videoworks/mda-kieqrst0jscd0tsy/ykt_tbkt_hls_1080_7_CJ_1/video/用比例解决问题改一.m3u8
六年级下数学033-用比例解决问题练习,https://d006.eduyun.cn/videoworks/mda-kieq6b1t3mc05f4w/ykt_tbkt_hls_1080_7_CJ_1/video/用比例解决问题练习改一.m3u8
六年级下数学034-比例单元整理和复习,https://d006.eduyun.cn/videoworks/mda-kieqgztkw5q4s54d/ykt_tbkt_hls_1080_7_CJ_1/video/比例单元整理和复习改一.m3u8
六年级下数学035-自行车里的数学,https://d006.eduyun.cn/videoworks/mda-kieq17vxmkyebd7i/ykt_tbkt_hls_1080_7_CJ_1/video/自行车里的数学改二.m3u8
六年级下数学036-黄金分割,https://d006.eduyun.cn/videoworks/mda-kierq9ir53d3fa7g/ykt_tbkt_hls_1080_7_CJ_1/video/黄金分割改一.m3u8
六年级下数学037-鸽巢问题（一）,https://d006.eduyun.cn/videoworks/mda-kierr6gd2q51mi1y/ykt_tbkt_hls_1080_7_CJ_1/video/鸽巢问题（一）改一.m3u8
六年级下数学038-鸽巢问题（二）,https://d006.eduyun.cn/videoworks/mda-kierwh0kbth2e1fp/ykt_tbkt_hls_1080_7_CJ_1/video/鸽巢问题（二）改一.m3u8
六年级下数学039-鸽巢问题（三）,https://d006.eduyun.cn/videoworks/mda-kierr3z8bx8erinh/ykt_tbkt_hls_1080_7_CJ_1/video/鸽巢问题（三）改一.m3u8
六年级下数学040-整理和复习的价值与方法,https://d006.eduyun.cn/videoworks/mda-kiermr3jsf817sbr/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习的价值与方法改一.m3u8
六年级下数学041-整理和复习：数的认识（一）,https://d006.eduyun.cn/videoworks/mda-kierm553m9tuw1q0/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习：数的认识（一）.m3u8
六年级下数学042-整理和复习：数的认识（二）,https://d006.eduyun.cn/videoworks/mda-kier0p565egjdjk9/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习：数的认识（二）.m3u8
六年级下数学043-整理和复习：数的认识（三）,https://d006.eduyun.cn/videoworks/mda-kierz75x1gd21hyg/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习：数的认识（三）改一.m3u8
六年级下数学044-整理和复习：数的认识（四）,https://d006.eduyun.cn/videoworks/mda-kier9kzr7fvc3bky/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习：数的认识（四）改一.m3u8
六年级下数学045-整理和复习：数的运算（一）,https://d006.eduyun.cn/videoworks/mda-kierh2wsax6c2yrr/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习：数的运算（一）改一.m3u8
六年级下数学046-整理和复习：数的运算（二）,https://d006.eduyun.cn/videoworks/mda-kiertkm0pwudmbrf/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习：数的运算（二）.m3u8
六年级下数学047-整理和复习：数的运算（三）,https://d006.eduyun.cn/videoworks/mda-kiernc00h353jici/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习：数的运算（三）.m3u8
六年级下数学048-整理和复习：数的运算（四）,https://d006.eduyun.cn/videoworks/mda-kierpzv2n7aswyh5/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习：数的运算（四）改一.m3u8
六年级下数学049-整理和复习：式与方程（一）,https://d006.eduyun.cn/videoworks/mda-kierdaagrfx9gwns/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习：式与方程（一）改一.m3u8
六年级下数学050-整理和复习：式与方程（二）,https://d006.eduyun.cn/videoworks/mda-kier3jvrm0d0bhka/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习：式与方程（二）改一.m3u8
六年级下数学051-整理和复习：比和比例（一）,https://d006.eduyun.cn/videoworks/mda-kiesw04zqu16gk99/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习：比和比例（一）.m3u8
六年级下数学052-整理和复习：比和比例（二）,https://d006.eduyun.cn/videoworks/mda-kiest03zi4w8cjih/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习：比和比例（二）.m3u8
六年级下数学053-整理和复习：图形的认识与测量（一）,https://d006.eduyun.cn/videoworks/mda-kieshxas9nx6m18w/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习：图形的认识与测量（一）.m3u8
六年级下数学054-整理和复习：图形的认识与测量（二）,https://d006.eduyun.cn/videoworks/mda-kies5rmh4e9mmenn/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习：图形的认识与测量（二）改一.m3u8
六年级下数学055-整理和复习：图形的认识与测量（三）,https://d006.eduyun.cn/videoworks/mda-kiesa1shf8jtinwd/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习：图形的认识与测量（三）.m3u8
六年级下数学056-整理和复习：图形的认识与测量（四）,https://d006.eduyun.cn/videoworks/mda-kiesnktv9m8mfzpr/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习：图形的认识与测量（四）.m3u8
六年级下数学057-整理和复习：图形的运动,https://d006.eduyun.cn/videoworks/mda-kiesscri7e3ah6b3/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习：图形的运动改一.m3u8
六年级下数学058-整理和复习：图形与位置,https://d006.eduyun.cn/videoworks/mda-kiesg52eegti5h2m/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习：图形与位置.m3u8
六年级下数学059-整理和复习：常见的量,https://d006.eduyun.cn/videoworks/mda-kiesax1epfcx9bih/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习：常见的量改一.m3u8
六年级下数学060-整理和复习：统计与概率（一）,https://d006.eduyun.cn/videoworks/mda-kiesx326znwi401y/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习：统计与概率（一）.m3u8
六年级下数学061-整理和复习：统计与概率（二）,https://d006.eduyun.cn/videoworks/mda-kiesmbv7fuz0cjkw/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习：统计与概率（二）.m3u8
六年级下数学062-整理和复习：统计与概率（三）,https://d006.eduyun.cn/videoworks/mda-kiesfrm8957ip2dk/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习：统计与概率（三）改一.m3u8
六年级下数学063-整理和复习：数学思考（一）,https://d006.eduyun.cn/videoworks/mda-kiesin4a3pa385rw/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习：数学思考（一）改一.m3u8
六年级下数学064-整理和复习：数学思考（二）,https://d006.eduyun.cn/videoworks/mda-kies37dqr12s4gtn/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习：数学思考（二）.m3u8
六年级下数学065-整理和复习：数学思考（三）,https://d006.eduyun.cn/videoworks/mda-kies1af37c495tbb/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习：数学思考（三）改一.m3u8
六年级下数学066-整理和复习：综合与实践（一）,https://d006.eduyun.cn/videoworks/mda-kifp46ihpvigcas3/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习：综合与实践（一）.m3u8
六年级下数学067-整理和复习：综合与实践（二）,https://d006.eduyun.cn/videoworks/mda-kifpxy1fez7tb2y0/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习：综合与实践（二）.m3u8
六年级下数学068-整理和复习：综合与实践（三）,https://d006.eduyun.cn/videoworks/mda-kifpz4ywcas99rh4/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习：综合与实践（三）.m3u8
六年级下数学069-整理和复习：综合与实践（四）,https://d006.eduyun.cn/videoworks/mda-kifp9x45i0cvzwv3/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习：综合与实践（四）改一.m3u8
六年级下数学070-整理和复习：解决问题策略,https://d006.eduyun.cn/videoworks/mda-kifpj5gwskhndh8b/ykt_tbkt_hls_1080_7_CJ_1/video/整理和复习：解决问题策略改一.m3u8
----数学北师大,#genre#
六年级下数学北师大001-面的旋转-圆柱、圆锥的认识,https://d006.eduyun.cn/videoworks/mda-kigcak0ys9i2k4d3/ykt_tbkt_hls_1080_7_CJ_1/video/面的旋转-圆柱、圆锥的认识.m3u8
六年级下数学北师大002-圆柱的表面积1,https://d006.eduyun.cn/videoworks/mda-kigc7ictru70h56a/ykt_tbkt_hls_1080_7_CJ_1/video/圆柱的表面积1.m3u8
六年级下数学北师大003-圆柱的表面积2-练习,https://d006.eduyun.cn/videoworks/mda-kigc88j5cr4941w4/ykt_tbkt_hls_1080_7_CJ_1/video/圆柱的表面积2-练习.m3u8
六年级下数学北师大004-圆柱的体积,https://d006.eduyun.cn/videoworks/mda-kigcn2v3tz55tcg9/ykt_tbkt_hls_1080_7_CJ_1/video/圆柱的体积.m3u8
六年级下数学北师大005-圆柱的体积2-练习,https://hknm5s6gzvm5a6wju24.exp.bcevod.com/mda-kbqw6udnbpxg1hzd/mda-kbqw6udnbpxg1hzd.m3u8
六年级下数学北师大006-圆柱的体积3-怎么围体积大,https://hknm5s6gzvm5a6wju24.exp.bcevod.com/mda-kbqw6sefe127itc9/mda-kbqw6sefe127itc9.m3u8
六年级下数学北师大007-圆锥的体积1,https://d006.eduyun.cn/videoworks/mda-kihbbbzrxr7ktzyu/ykt_tbkt_hls_1080_7_CJ_1/video/圆锥的体积1.m3u8
六年级下数学北师大008-圆锥的体积2-柱锥关系,https://d006.eduyun.cn/videoworks/mda-kihby8intwsj5gz6/ykt_tbkt_hls_1080_7_CJ_1/video/圆锥的体积2-柱锥关系.m3u8
六年级下数学北师大009-练习一,https://d006.eduyun.cn/videoworks/mda-kihb28eac2tvhna0/ykt_tbkt_hls_1080_7_CJ_1/video/练习一.m3u8
